GeneName	EntrezID	Inv_mean	Non_mean	Difference	p-value	q-value
RASSF9	9182	1.58145497514029	2.56595644550361	-0.984501470363329	3.76255565589315e-05	0.000626199186121008
LY6D	8581	2.53445699547455	0.405212494250173	2.12924450122438	3.78595900802694e-05	0.000628959904690848
MIR671	768213	8.28130845944339	4.84089234096209	3.4404161184813	3.81924554622954e-05	0.000633349641031075
HDC	51696	1.1919731828934	1.89027210057438	-0.698298917680985	3.8167015955683e-05	0.000633349641031075
ID4	3400	2.6457007275182	3.67234821417162	-1.02664748665342	3.84951091011954e-05	0.000637223523480506
FAM111B	374393	2.16634488354974	1.17635579105663	0.989989092493104	3.87419303830954e-05	0.000639588380215377
RAD51AP1	10635	2.15159865197934	1.32530414897739	0.82629450300195	3.88287517743433e-05	0.000640448857461175
SPRY1	10252	3.98264091367646	4.85702172011729	-0.874380806440829	3.89243131089545e-05	0.000641160397927316
TCF21	6943	3.12990147589964	4.23379855579509	-1.10389707989545	3.94162160846987e-05	0.000646671200244697
SMAD6	4091	2.33020699322743	3.21830803367279	-0.888101040445357	3.97047549618986e-05	0.000648559723564264
CTSL2	1515	0.971522456261521	0.309421912006468	0.662100544255053	3.97070210558389e-05	0.000648559723564264
IGSF10	285313	1.1239232263584	2.01467903908796	-0.89075581272956	3.97620176130304e-05	0.000648883783451549
FAM46B	115572	1.31205813803927	2.00740419578349	-0.695346057744227	4.06736038125224e-05	0.000661680082705685
ENTPD3	956	1.97227973149905	2.90928461052771	-0.93700487902866	4.08646525304712e-05	0.000662775827552642
CMAHP	8418	3.27370514261948	4.18393140354292	-0.910226260923441	4.09820802768972e-05	0.000664096800413251
TBC1D24	57465	2.24676520909983	2.94227454004737	-0.695509330947542	4.11080610860198e-05	0.000664970625297692
CXADR	1525	3.40359227909466	4.32645861616258	-0.922866337067928	4.13729481839225e-05	0.000666494316967519
SGOL1	151648	1.0892544687145	0.448245809716887	0.641008658997615	4.13828079993919e-05	0.000666494316967519
FMO2	2329	3.33018662921171	4.30923980942758	-0.97905318021587	4.23516717613247e-05	0.00067972591799893
CERCAM	51148	4.3399841911933	3.33603913160014	1.00394505959316	4.30578274692821e-05	0.000689261337034293
TBX5	6910	1.89534689395894	2.5979911215239	-0.702644227564954	4.31795690140035e-05	0.000690611183094854
SEMA3F	6405	3.502752902895	2.61183206635422	0.890920836540785	4.33898392464124e-05	0.000692395838129701
MAGI1	154043	1.9556936687994	2.63920146299742	-0.683507794198025	4.34412082437121e-05	0.000692395838129701
DONSON	29980	2.72742825733283	2.10979352987404	0.617634727458794	4.35200760599775e-05	0.00069305439502934
SCARA5	286133	1.23515484668795	2.37343788458672	-1.13828303789876	4.36872578494952e-05	0.000694518275734826
CASC1	55259	0.533279462985247	1.20494626779099	-0.671666804805739	4.37949884592604e-05	0.000695631757308579
GCNT2	2651	2.50646119041301	3.12825036940623	-0.621789178993218	4.39741774061909e-05	0.000696679306769155
LRRC31	79782	1.05048273840083	2.57148410709847	-1.52100136869765	4.43022307260091e-05	0.000701274676252101
LPPR1	54886	1.0798879857466	2.35998874840362	-1.28010076265702	4.45157261139176e-05	0.000703447565825836
C8orf85	441376	0.6823470269537	1.73124341623786	-1.04889638928416	4.61790602703437e-05	0.000726002483313232
HLA-DMA	3108	6.73109804293076	7.33861149598528	-0.607513453054525	4.63775616057916e-05	0.000727883209658245
COL5A1	1289	5.50805926288974	4.06177042994012	1.44628883294962	4.68731910061536e-05	0.000733168208814048
DGAT2	84649	1.87618731517543	2.7084443044393	-0.83225698926387	4.68666179128723e-05	0.000733168208814048
PNMA2	10687	2.2243598067416	3.30450642343918	-1.08014661669758	4.70510372088044e-05	0.000734704732455924
C11orf24	53838	4.26113589027203	3.67327693672275	0.587858953549281	4.81945333678519e-05	0.000749335941699756
FAM158A	51016	3.24293187203046	2.65677963227626	0.586152239754205	4.96571433009818e-05	0.000766514491002302
HSPB6	126393	2.36956629536805	3.48757086447657	-1.11800456910853	5.03340734567153e-05	0.000775472448907007
SNTB1	6641	3.60015524241128	4.34374772866674	-0.743592486255465	5.04453056683945e-05	0.000776537953896212
HN1	100462977	6.304731176162	5.3108078053483	0.993923370813703	5.0847888803268e-05	0.000781986799251579
USP53	54532	2.94467748583521	3.56054433435994	-0.615866848524727	5.08840085550819e-05	0.000781986799251579
LYPD3	27076	2.36204442901251	1.26617198139446	1.09587244761805	5.14097414871854e-05	0.000787443650314507
LAMB3	3914	6.37713815862322	5.00703372964201	1.37010442898121	5.15545736734443e-05	0.000789007268897812
SRPX2	27286	3.6575911961323	2.33257987912926	1.32501131700303	5.2697555222304e-05	0.000803833699783525
TPSAB1	7177	4.22586115344074	5.42518308947978	-1.19932193603904	5.34875406787965e-05	0.000813866066206552
MALL	7851	5.52495726241878	6.8980808020487	-1.37312353962992	5.38530206082203e-05	0.00081807835503368
TMEM108	66000	1.42444267491744	2.20103299532833	-0.776590320410892	5.4012297775692e-05	0.00081982317437989
TTK	7272	1.74733979993145	0.82833404858367	0.919005751347784	5.49509517879974e-05	0.000830654969001694
STRA6	64220	1.9121317177433	0.703220822866919	1.20891089487638	5.53481129932895e-05	0.000834607942415968
PGRMC1	10857	5.81050408869099	6.49302784268748	-0.682523753996486	5.59360815603927e-05	0.000842785516212381
LMOD1	25802	2.51331088800421	3.1784800415682	-0.665169153563989	5.62013148785559e-05	0.000845203030376235
ANK3	288	2.16218150235007	2.91693817943439	-0.754756677084313	5.6233912407326e-05	0.000845203030376235
ASPM	259266	1.53917053549429	0.620423216431591	0.918747319062698	5.70047741294078e-05	0.000854007399437078
VAMP2	6844	4.55828204070773	5.19937106017539	-0.641089019467667	5.75141413209347e-05	0.000860241901426655
CITED2	10370	5.82683746731844	6.73565790598662	-0.908820438668174	5.77751650153708e-05	0.000863446332541456
SLCO4C1	353189	0.931073169930292	1.87646151001806	-0.945388340087766	5.9111266378957e-05	0.000879852131900331
GPRIN1	114787	1.4811527187149	0.863259624542652	0.617893094172246	5.90777853133577e-05	0.000879852131900331
RAP1GAP	5909	3.82332585743025	5.31843780058207	-1.49511194315182	5.93324935060068e-05	0.000881722892625094
ELN	2006	4.74612060345889	6.01198086576136	-1.26586026230247	6.00300420318056e-05	0.000891371267724083
INS	3630	0.337919119920285	1.45177468963948	-1.1138555697192	6.02326063075635e-05	0.000893098235150776
C17orf103	256302	1.9806032806782	2.59982276711981	-0.61921948644161	6.14029123638067e-05	0.000906650842799024
COL6A3	1293	6.62553564304253	5.45013368618461	1.17540195685792	6.19540998367268e-05	0.000911245099056426
PARM1	25849	4.59763032291266	5.67018734727109	-1.07255702435843	6.20111955423026e-05	0.000911258468251814
ANGPT2	285	1.72123664603462	1.09209281485649	0.629143831178129	6.21358923035566e-05	0.000912364490251985
PDE5A	8654	2.30313414019893	3.0691208054322	-0.765986665233264	6.24536399218452e-05	0.000914931349989865
HABP2	3026	1.84746664234491	3.64207495867978	-1.79460831633487	6.25176799814152e-05	0.000915058540378256
C3orf15	89876	0.570785340652556	1.15620215426417	-0.585416813611614	6.26302870015042e-05	0.000915949816264135
FMO5	2330	3.69860518472011	5.3109940440934	-1.61238885937329	6.38722566846417e-05	0.000928991522165825
ZFP106	64397	3.01676463720503	3.61915992667053	-0.6023952894655	6.40628540434171e-05	0.000931029997700275
NDNF	79625	4.27547256999437	5.70198711550415	-1.42651454550978	6.41870875981655e-05	0.000932101554523478
SYNPO2	171024	1.70279500939131	2.41112742142052	-0.708332412029207	6.45318118196154e-05	0.000935635232328862
COL7A1	1294	2.23161873229333	0.762715988247779	1.46890274404556	6.47361742965331e-05	0.000937861514121752
STOM	2040	6.50173266516593	7.17354635587809	-0.671813690712158	6.53704786424925e-05	0.000944086795230426
IER5L	389792	2.52970399988769	1.724646738904	0.805057260983681	6.55952235468683e-05	0.000946591900707231
MCM3	4172	4.78891837973671	4.16512553888749	0.623792840849223	6.58019733818631e-05	0.000947796971921515
KRT6A	3853	2.94576485337208	0.169112320367559	2.77665253300452	6.68643680051607e-05	0.000960401276475682
HSPB7	27129	1.01006478139155	1.6152138233502	-0.605149041958648	6.75381938969355e-05	0.000967069390811278
SEMA6B	10501	2.42917324837528	1.74249532372715	0.68667792464813	6.82393226864022e-05	0.000974839921689571
NEIL3	55247	1.32702930870622	0.390564838061086	0.936464470645129	6.8886810828232e-05	0.000982568676550756
HNF1B	6928	2.64577513068413	3.71140663830572	-1.06563150762158	6.92218006935073e-05	0.000985063049653095
MEIS3	56917	2.10154140614863	1.51627378310948	0.585267623039144	6.97832170708625e-05	0.000991523354485688
MYH10	4628	3.74731649273181	4.4954993394222	-0.748182846690389	7.01133950213942e-05	0.000994308993719857
RACGAP1	29127	3.19073802861462	2.34834910077456	0.84238892784006	7.09654904501268e-05	0.00100215000553787
FAP	11146	3.98923236205195	2.88144545191931	1.10778691013265	7.23307000637744e-05	0.00101753638039412
TPSB2	64499	3.59813017629002	4.99854504979267	-1.40041487350265	7.26692511190794e-05	0.0010208048268124
BMP5	653	2.08535504344301	3.29416341942042	-1.20880837597741	7.26736491537896e-05	0.0010208048268124
USP13	8975	2.07675186794537	2.67115703136298	-0.594405163417604	7.32130741822586e-05	0.00102759977960604
MCM7	4176	4.94518743742895	4.35745343652908	0.587734000899871	7.35010214931962e-05	0.00103085741162608
VSIG2	23584	2.9594823845814	4.63064494827837	-1.67116256369698	7.43172192479109e-05	0.00104081591812543
C11orf52	91894	2.673673886633	3.6845824801378	-1.01090859350479	7.43238543690372e-05	0.00104081591812543
WIF1	11197	2.42434719070615	4.66305829207196	-2.23871110136581	7.68834117127824e-05	0.00107097141885496
PITPNM3	83394	1.53545436541063	2.33136792863769	-0.795913563227063	7.76748711637358e-05	0.00107873972691428
ALDH6A1	4329	3.23149450044974	3.96177316051712	-0.730278660067381	7.81093283072052e-05	0.00108314340538399
KIAA1324	57535	1.89769859110352	3.43692733241302	-1.53922874130949	7.85467536398997e-05	0.00108839146541414
LRRC37A4	55073	1.23973293269973	1.8268025953094	-0.587069662609672	8.05368317783587e-05	0.00111096285809654
AOC3	8639	3.99824027248355	4.94871244735618	-0.950472174872628	8.06400420710757e-05	0.00111155583010145
TMEM176A	55365	6.05924989893164	5.10116866840522	0.958081230526421	8.17543630114859e-05	0.00112328537745433
KIF26B	55083	2.21361170327948	1.3852806377922	0.828331065487282	8.23691661509037e-05	0.00112948566095634
ARNTL2	56938	2.92678286894332	1.89118371809369	1.03559915084963	8.27882675840738e-05	0.00113438979569358
TTYH3	80727	5.09573971511316	4.30065656674169	0.795083148371467	8.40403518359583e-05	0.00114559289057333
SHROOM4	57477	1.88247333758378	2.66467400412152	-0.782200666537738	8.43052684561663e-05	0.00114835597040256
COL6A2	1292	7.35870770249649	6.26714745902219	1.0915602434743	8.47598969542251e-05	0.00115030398388539
HIP1	3092	3.32712419256858	4.02998513614228	-0.702860943573693	8.53217835119146e-05	0.00115622919110089
LRFN4	78999	3.11487354279113	2.26776973826903	0.847103804522103	8.54010802909982e-05	0.00115645468740349
ICAM5	7087	1.90047328472741	2.89238850158537	-0.99191521685796	8.58236796832407e-05	0.00116047447319676
TMEM97	27346	3.10868819091284	4.0473686796849	-0.938680488772059	8.64584909554445e-05	0.00116734774510947
MCM2	4176	3.59283331840855	2.64555787791809	0.947275440490469	8.70037635941527e-05	0.00117213756544327
LIMK1	3984	4.67944805278616	4.03008097341693	0.649367079369234	8.75967708931517e-05	0.00117707977540899
AFF3	3899	0.896625585901921	1.63247016353541	-0.735844577633486	8.94456768494498e-05	0.00119457225586852
GJB1	2705	1.99809321209251	3.69051268247408	-1.69241947038157	9.03514709603788e-05	0.0012046138057884
GPR126	57211	2.53231009505424	3.41165135020747	-0.879341255153236	9.03933532544259e-05	0.0012046138057884
CDS1	11200	3.14038193867023	3.82168107982127	-0.681299141151038	9.2060102380586e-05	0.00122262819646265
SPRY2	10253	3.70775711036477	4.39000769614834	-0.682250585783572	9.20348180003183e-05	0.00122262819646265
MXRA5	25878	3.81182990024304	2.49506951532842	1.31676038491462	9.21448440289286e-05	0.00122265807781591
TSPAN13	27075	6.48193343363291	7.16912938255513	-0.687195948922218	9.24707974453485e-05	0.00122434254551564
HINT3	135114	3.96579851879661	4.56779203982533	-0.601993521028724	9.26125491156115e-05	0.00122530404672244
FNIP2	57600	3.15609015929035	4.18964239483349	-1.03355223554314	9.43908302547069e-05	0.00124440825286509
E2F8	79733	1.27525332460552	0.659072755869173	0.616180568736345	9.57222837268325e-05	0.00125836623272518
IFITM10	402778	2.073686817739	1.22967455532695	0.844012262412057	9.61675933035627e-05	0.00126332047658637
KIAA1199	57214	3.09949443941586	2.03751748751023	1.06197695190563	9.63644164370365e-05	0.00126410663409977
SALL2	6297	1.38537978234491	2.23331880822387	-0.847939025878962	9.73939920382552e-05	0.00127489426315608
STEAP4	79689	4.59159968333987	6.43309220954021	-1.84149252620035	9.76655896407259e-05	0.00127663866005586
VOPP1	81552	5.66569114937806	5.04215100747674	0.62354014190132	9.76390016214085e-05	0.00127663866005586
DYSF	8291	2.75280921961701	2.11973282129318	0.633076398323832	9.86423699666417e-05	0.00128667294874509
CENPI	2491	1.14326022453983	0.493837006015148	0.649423218524686	9.95220985480212e-05	0.00129559866447503
SFTA3	253970	5.38293429108446	6.81930606049768	-1.43637176941322	9.97051012011338e-05	0.00129587226722927
TMEM98	26022	4.93224638151214	5.92479833302187	-0.992551951509731	9.97394380059064e-05	0.00129587226722927
SPRED2	200734	3.57397332123701	4.26017325227083	-0.686199931033822	0.000100651536263729	0.0013027527383027
SEPX1	51734	5.41810025018067	4.40483629285973	1.01326395732093	0.000100843378283823	0.00130391518851187
CD248	57124	3.84737672361663	2.90200521692171	0.945371506694915	0.000100882640147096	0.00130391518851187
CKAP4	10970	5.38850305195089	4.78440222045684	0.604100831494049	0.000101272138133254	0.0013080334874216
CENPE	1062	1.26180506700979	0.57839372224355	0.683411344766236	0.000101712270759603	0.00131279956741958
PXDN	7837	4.28398365442314	3.36543102436012	0.918552630063015	0.000102084343291754	0.0013159969322893
RPS6KA3	6197	4.16795984927438	4.84752367439383	-0.679563825119454	0.000102102595602659	0.0013159969322893
KCNK5	8645	3.28762645905664	4.25438523440743	-0.966758775350789	0.000102299508740592	0.00131761481704474
ECT2	1894	3.61105030679687	2.69999199399696	0.911058312799914	0.000103589603785602	0.00133124674759579
MLF1IP	79682	2.78664482531897	1.79036294349769	0.996281881821281	0.000105054472817888	0.00134558667925035
ARHGAP11A	9824	1.96457208532503	1.22860549495871	0.73596659036632	0.000105700126608268	0.00135198006708856
ISG20	3669	5.29124881735471	4.41834198918657	0.872906828168137	0.00010867151235837	0.00138327593351617
TCF7L1	83439	2.26305817229878	2.89515330241132	-0.632095130112541	0.000109277171075628	0.00138720601678452
C4orf32	132720	2.72938248922309	3.33297827686491	-0.603595787641819	0.000109280898759532	0.00138720601678452
SLC4A4	8671	1.59888409460084	2.57537362852004	-0.9764895339192	0.000110941827344018	0.00140250226526613
SNCG	6623	4.67185834454592	2.6414567150474	2.03040162949852	0.0001116253063963	0.00140921222992921
PGM5	5239	1.88479384545597	2.67313405614536	-0.788340210689392	0.000111618321718387	0.00140921222992921
ARSD	414	3.72717078460527	4.57874224117404	-0.85157145656877	0.000112098213320214	0.00141237708830837
AGR3	155465	5.16590145755872	7.24282593342211	-2.07692447586339	0.000115117027948394	0.00144342050600782
PRRX2	51450	2.2266171502683	1.0443996621509	1.1822174881174	0.000115568872852827	0.00144810229887619
ENPP5	59084	2.712611089569	3.57624602835912	-0.863634938790117	0.000117010188283301	0.00145824243426394
TPBG	7162	3.68175497625176	2.99229151176308	0.689463464488685	0.000116807826960326	0.00145824243426394
AKAP1	8165	4.11310559921196	4.71992715802166	-0.606821558809703	0.000116968886314985	0.00145824243426394
COL21A1	81578	1.39325813934527	2.28261664170333	-0.889358502358055	0.000117763917222506	0.00146565652068496
PCOLCE	5118	5.67291356341513	4.91708979000872	0.755823773406403	0.000118113851961632	0.00146902113588669
HLA-A	3105	9.47189902115959	8.56501797088442	0.906881050275167	0.000119125690147297	0.00147663053260488
MEGF9	1955	3.74082800437165	4.61479026490519	-0.873962260533539	0.000120217274179331	0.00148616894141186
FAM150B	285016	0.785416655070591	1.58008956131182	-0.794672906241231	0.000120858649787939	0.00149309779058634
TNNC1	7137	3.08438038513239	4.29193722271237	-1.20755683757999	0.000122546486061785	0.0015129367847775
RGAG4	340526	1.42783302461163	2.02884520546881	-0.601012180857181	0.000122825965437471	0.00151537355887661
HAMP	57817	2.31416870918239	1.02820021798811	1.28596849119428	0.000123659236091245	0.0015213058919103
CILP	8483	2.52786391133933	1.11728058971474	1.41058332162459	0.000124089449827934	0.00152281846773549
F10	83541	1.52918759450195	2.17295559000089	-0.643767995498941	0.000125769801635305	0.00153934564242893
DCDC2	51473	0.726471831173758	1.42704213044753	-0.700570299273773	0.000125969344435956	0.00153974582136056
ETV1	2115	2.75699233541088	3.56869163391262	-0.811699298501741	0.000126676562967829	0.00154634214464102
NCAPG2	54892	2.99255883553313	2.21887035279883	0.773688482734309	0.000128416008608419	0.00156240887995095
IYD	389434	0.839176583435103	2.06606375315581	-1.22688716972071	0.000129029365963459	0.0015688372909009
GBP2	2634	5.51470000845652	4.73717899574844	0.777521012708078	0.000129138490630518	0.00156913042894501
MYO9A	4649	1.54956028736596	2.15965763699121	-0.610097349625247	0.000130675812402931	0.00158260070178536
ANKRD29	147463	2.18956472977847	3.10128668302542	-0.911721953246959	0.000130958516063041	0.00158498447932823
EMP2	2013	5.12174499377188	6.06564758354761	-0.943902589775734	0.000131327308231346	0.00158840637485318
PRKCE	5581	2.09726421201599	2.70359690696126	-0.606332694945269	0.000133102371346733	0.00160619271390661
TGFBR2	7048	5.57111970875088	6.16127782129416	-0.590158112543281	0.000136056098929113	0.00163701917727161
SCT	6343	1.21505468033147	0.465429352981958	0.74962532734951	0.000137808935492142	0.00165389590496209
RHBDF2	79651	3.7982037316949	3.10765777254447	0.690545959150432	0.000138095060483276	0.00165507826710379
MUC15	143662	1.44359883045783	2.67912267569121	-1.23552384523337	0.000138409908509965	0.00165777526370437
LRRC17	10234	2.04841779448464	1.33177060562394	0.716647188860692	0.00013858168625234	0.00165875627961054
CD207	50489	1.75492508949961	3.3379083186306	-1.58298322913099	0.000138845689744237	0.00166083920648696
CTSF	8722	4.28289908187286	4.99235390620578	-0.709454824332915	0.000139507892488767	0.00166272678383416
ZNF737	100129842	1.37254265817153	1.96644137215747	-0.593898713985937	0.000140621240044751	0.00167340182302126
OAS1	4938	5.30111840397935	4.36331652629108	0.937801877688266	0.000141814460892239	0.0016827907188344
NEGR1	257194	1.05139261191376	1.81274957995774	-0.761356968043987	0.000141770808141949	0.0016827907188344
CGREF1	10669	1.72974635813759	1.01533002514423	0.714416332993361	0.00014186608649869	0.0016827907188344
KRT16	3868	1.83251460684971	0.306230413044106	1.52628419380561	0.000142148243002329	0.00168505466993834
NOTUM	147111	0.765021504849456	1.48923421448719	-0.724212709637733	0.000144881249173256	0.00170867298146376
UPP1	7378	4.71290977427084	3.83680085759993	0.876108916670906	0.000145705001139938	0.00171619477092523
HIST2H2AC	8338	1.41671070030698	0.794120373145825	0.62259032716115	0.000145999625486865	0.00171785263519497
PSRC1	84722	1.99378152900657	1.3083448359783	0.68543669302827	0.000146842792764091	0.00172629135416995
TNXB	7148	1.79703826509819	2.63256441084304	-0.835526145744843	0.000147306808808186	0.00172954311079687
HLA-DPA1	3113	8.18325641903619	8.95942765118103	-0.77617123214484	0.000147595529497296	0.00173005213629697
ITIH5	80760	1.92360621559169	2.80646293763924	-0.882856722047544	0.00014850738221841	0.00173590928030728
FAM40B	57464	1.52586552393644	0.671420651982986	0.854444871953459	0.000148359386503885	0.00173590928030728
WNK1	65125	4.49560226990744	5.14232813382177	-0.64672586391433	0.000149234315972274	0.00174330238601282
STC2	8614	1.82302973852172	0.991031459847908	0.831998278673808	0.000150146690009911	0.00175174301991968
TNFRSF4	7293	3.2663667595371	2.46103899691286	0.805327762624239	0.000150512033020849	0.00175378825345064
AQP5	362	2.48021459941747	4.80721550617049	-2.32700090675302	0.000151434217606243	0.00176274492927642
ABO	28	1.86089206545659	2.99697184493886	-1.13607977948228	0.000151567221258151	0.00176274492927642
TMPRSS11E	28983	1.92667310513523	0.351557978885149	1.57511512625008	0.000151860041994712	0.00176503828406574
PLEKHG2	64857	2.76743419462598	2.13164766719893	0.635786527427051	0.000152461126459963	0.0017697956044475
PTPRH	5794	1.7551285247518	0.636410556276874	1.11871796847493	0.000152921247900774	0.00177402103865782
FHL2	2274	4.83815609056182	3.83357234594812	1.00458374461369	0.000153093538332877	0.00177490416897608
RNASEH2A	10535	3.77783223367338	3.1481301072789	0.629702126394482	0.000154305697578516	0.00178580630513002
ANG	283	3.04464104772647	3.70170875558074	-0.657067707854264	0.000155705164396027	0.00179727968684019
FAM81B	153643	0.918055384948629	1.78105807739608	-0.863002692447452	0.000157118046245912	0.00180906286934548
EPHX2	2053	2.27121333556475	3.00376765855864	-0.732554322993889	0.000157582711137875	0.00181328185752604
FCER1A	2205	2.28474188387487	3.57707991131744	-1.29233802744257	0.000157773201909705	0.00181434267143142
LOC286189	286189	1.72767249976096	2.93832472336381	-1.21065222360285	0.000157972754119616	0.00181550630310445
SH3RF1	57630	3.20360979391518	3.93304396616604	-0.729434172250859	0.000158883654156505	0.00182483858417337
IFI16	3428	5.90265055632538	5.21986651816954	0.68278403815584	0.000159332932386331	0.00182772401059945
C11orf83	790955	3.18464209947799	2.57895220725743	0.605689892220562	0.000160759769968774	0.00184180203247279
NPC2	10577	8.99300277022667	9.82401498266982	-0.831012212443152	0.000161262022711023	0.00184526543904361
PLK4	10733	1.62234855068855	0.972244130010106	0.650104420678444	0.00016187802747548	0.00184887546603647
GNAQ	2776	3.75107695244919	4.60398202342854	-0.852905070979351	0.000163144695820942	0.00185644984634225
SULT1A2	6799	2.22049216222918	3.43416430112426	-1.21367213889509	0.000163828352727048	0.00186078763463577
CASS4	57091	1.77263318787407	2.48301603311576	-0.710382845241686	0.000163756029435018	0.00186078763463577
SORL1	6653	2.9888105504436	3.74760127063188	-0.758790720188278	0.000166052785316039	0.00187911481212638
GNLY	10578	4.20176977721167	2.65989061929013	1.54187915792154	0.000166475612549114	0.00188274533138419
FAM83D	81610	2.3071481020591	1.43648792490025	0.870660177158856	0.000168977815075282	0.00190539562544649
KITLG	4254	3.98967810915131	4.75793372010457	-0.768255610953259	0.000171686860168286	0.00192985650312184
WFDC1	58189	1.73176600674885	2.51551714163077	-0.783751134881927	0.000172531167587437	0.00193816662213105
VWA2	340706	2.19557636053754	3.22933286070645	-1.03375650016891	0.000174177581315655	0.00195309575841011
MPP7	143098	3.19234450171514	3.92625781933265	-0.733913317617516	0.000174797457096983	0.00195885650615605
MIR221	407006	5.14908960573562	1.10076102422762	4.048328581508	0.000175149759191446	0.0019612703315805
GAL	51083	1.05046083633318	0.161926129349275	0.888534706983903	0.000177320182874361	0.00198115667152191
ISLR	3671	5.18344248826175	4.29910581369099	0.884336674570761	0.000178271928290544	0.00198813593985412
MEGF6	1953	3.33100076910385	4.05172069352953	-0.720719924425684	0.000178180565905658	0.00198813593985412
TSKU	25987	4.2847429284523	3.41533718852214	0.869405739930156	0.000179540271644618	0.00199986408795697
DPP4	1803	4.15964205450587	5.34174350402252	-1.18210144951665	0.000180407157764532	0.00200588850051805
S100A16	388697	7.23904112806191	6.41439127272741	0.824649855334497	0.000182111718279294	0.00201527504207725
STAB1	23166	3.82955987293975	3.09875233673745	0.730807536202291	0.000181991912683199	0.00201527504207725
RNF144B	255488	2.93192267688147	3.57028473109661	-0.63836205421514	0.000183423954219697	0.00202721911558859
PAMR1	25891	1.51530028224445	2.17313588192724	-0.65783559968279	0.000183717774543854	0.00202803765834684
ZNF608	57507	1.89407735126218	2.5117263959271	-0.617649044664914	0.000185604676598809	0.00204764226896845
HOXD1	3231	1.67650975668173	3.16037195470857	-1.48386219802685	0.00018661202866345	0.00205629744062167
MECOM	2122	3.68090223066291	4.33849526957848	-0.657593038915564	0.000188262407910504	0.00206954095461833
PTPRN2	5799	1.67008329122913	2.56058290496619	-0.89049961373706	0.000191600297128749	0.00210372795009239
TAP2	266629	4.94898131273749	4.28388266896397	0.665098643773517	0.000191499141180083	0.00210372795009239
C13orf33	84935	2.43421661522993	1.25761553140368	1.17660108382625	0.000192564677866873	0.00211180407569154
LRIG3	121227	3.4014135669368	4.60266439151644	-1.20125082457964	0.00019316198620477	0.00211458527839943
LNX2	222484	3.05619712845265	3.76509062742391	-0.708893498971255	0.000194555658004004	0.00212857959678714
PRICKLE4	29964	2.92761423417581	3.62440426320482	-0.696790029029013	0.000195138443641046	0.00213242762242912
NAGS	162417	1.51399653182797	2.27858885373952	-0.764592321911545	0.000195833298698523	0.00213622647404175
ACADL	33	1.1573795382688	1.97832141469687	-0.820941876428076	0.000196744371404778	0.00214267081613301
CBX2	84733	1.90567569807099	0.957610058763981	0.948065639307007	0.000197847974427067	0.0021530907400643
ITGA8	8516	2.08472628997979	2.9225926434642	-0.837866353484416	0.000198985133555628	0.00216166486759048
DKK3	27122	4.89485120397424	5.691780307859	-0.796929103884759	0.000198898321488592	0.00216166486759048
FHDC1	85462	2.10164417437328	2.78042796238616	-0.678783788012872	0.000200550559174195	0.00217355353533653
CYP4V2	285440	2.87775072148374	3.58534351473116	-0.70759279324742	0.000200980242223563	0.00217591124033443
IVD	3712	3.71446828432627	4.40239679594	-0.687928511613727	0.000202433061593735	0.00218753338280771
NPTX2	4885	1.23277815878922	0.42270026137251	0.810077897416712	0.000206657536189669	0.00222796620645603
C1orf192	257177	2.11091697994202	2.94026542098654	-0.829348441044512	0.00020853274323574	0.00224425005358721
NELL1	4745	0.479060276727243	2.05345152587779	-1.57439124915054	0.000208862086485659	0.00224648457474697
UCN3	114131	0.623388207271424	1.80057734651892	-1.1771891392475	0.000209853299810247	0.00225320672169734
CCND3	896	5.5542827720617	6.17786240922053	-0.623579637158827	0.0002112329239828	0.00226144204057455
B3GNT3	10331	3.68537594957173	2.51643636118767	1.16893958838406	0.000216883906245274	0.00230138639889208
SFTPD	6441	6.68526821563684	8.0815879917873	-1.39631977615046	0.000217407244265183	0.0023018055917153
GLS	27165	4.36017265167882	5.38505870819089	-1.02488605651207	0.000217497369667415	0.0023018055917153
C4orf19	55286	1.24979742427966	2.00680596221499	-0.757008537935337	0.000224487124663617	0.002366281473396
MMP9	4318	5.35299556429278	3.7275878954971	1.62540766879568	0.000232219890084712	0.00242837536050624
BCAM	4059	5.85865095314244	7.00841667517968	-1.14976572203725	0.000232983320167992	0.0024349791281657
ELOVL6	79071	2.1953228977341	1.14575433571195	1.04956856202215	0.000234408908739557	0.00244489180174257
GPX8	493869	3.30265420603353	2.57598130299198	0.726672903041552	0.000234615356854012	0.00244489180174257
TMEM125	128218	4.7811634287986	5.91334446647883	-1.13218103768024	0.000235542263641171	0.00245200426397354
FLJ42875	NA	1.24052739128695	2.01637179488976	-0.775844403602809	0.000237405236670158	0.00246615059627018
UST	10090	1.72941258015234	2.3533438758533	-0.623931295700966	0.00023743564011335	0.00246615059627018
WLS	79971	4.68360706612503	5.41003555848495	-0.726428492359918	0.000239840179788291	0.00248553071215749
STEAP1	26872	3.84662962079987	2.76914661448199	1.07748300631788	0.00024334801340173	0.00251341593920298
BMI1	648	3.40381293643282	4.19264969144251	-0.788836755009693	0.000245705272875437	0.00253068204322652
RRM2B	50484	3.98471842296371	4.65414047075614	-0.669422047792434	0.000245674448842719	0.00253068204322652
MIR210HG	100506211	1.87662027299379	1.04513423567987	0.83148603731392	0.000245906808434395	0.00253134521097246
C11orf16	56673	0.41375410241616	1.01722449494143	-0.603470392525271	0.000249399221512459	0.00256015652472494
